FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h4,h20,2,17,111337,0,+1059713060.0ns,+1137315664.0ns,77602604
h2,h22,2,8,4013293,0,+1032453491.0ns,+1137427376.0ns,104973885
h16,h23,2,6,184678,0,+1031665230.0ns,+1137570997.0ns,105905767
h2,h22,2,31,25321,0,+1078975640.0ns,+1137712334.0ns,58736694
h3,h20,2,21,9143158,0,+1052209213.0ns,+1137751794.0ns,85542581
h2,h22,2,28,7766,0,+1075977751.0ns,+1138002347.0ns,62024596
h2,h22,2,34,5552,0,+1088668296.0ns,+1138008416.0ns,49340120
h1,h20,2,13,4772868,0,+1042436939.0ns,+1138022795.0ns,95585856
h2,h20,2,24,366539,0,+1077726128.0ns,+1138038265.0ns,60312137
h15,h20,2,34,10675,0,+1084315192.0ns,+1138042596.0ns,53727404
h15,h21,2,21,14826,0,+1089971502.0ns,+1138175896.0ns,48204394
h15,h20,2,27,1553403,0,+1072260731.0ns,+1138193233.0ns,65932502
h15,h20,2,14,63452,0,+1034550220.0ns,+1138399455.0ns,103849235
h11,h22,2,23,26388,0,+1084865145.0ns,+1138413326.0ns,53548181
h8,h22,2,35,5449,0,+1094399182.0ns,+1138430908.0ns,44031726
h2,h22,2,40,41459,0,+1092506743.0ns,+1138457289.0ns,45950546
h2,h20,2,15,78734,0,+1036220281.0ns,+1138487909.0ns,102267628
h9,h23,2,25,3861084,0,+1072150057.0ns,+1138677721.0ns,66527664
h8,h21,2,12,475384,0,+1064450300.0ns,+1138686170.0ns,74235870
h5,h21,2,21,4366888,0,+1059801460.0ns,+1138706439.0ns,78904979
h5,h21,2,29,822245,0,+1080207773.0ns,+1138826393.0ns,58618620
h15,h20,2,33,626348,0,+1079118611.0ns,+1138883710.0ns,59765099
h8,h20,2,23,5011599,0,+1055634419.0ns,+1139064233.0ns,83429814
h3,h20,2,20,850598,0,+1046756629.0ns,+1139066732.0ns,92310103
h2,h20,2,23,8951,0,+1070583640.0ns,+1139099695.0ns,68516055
h4,h23,2,20,63271,0,+1044245198.0ns,+1139108075.0ns,94862877
h14,h21,2,36,22461,0,+1072664885.0ns,+1139126520.0ns,66461635
h9,h21,2,28,58264,0,+1077123412.0ns,+1139292540.0ns,62169128
h3,h21,2,23,36584,0,+1061547636.0ns,+1139356421.0ns,77808785
h4,h21,2,18,240365,0,+1049288374.0ns,+1139379068.0ns,90090694
h4,h21,2,17,1786177,0,+1048422126.0ns,+1139594430.0ns,91172304
h12,h21,2,22,25079752,0,+1067582298.0ns,+1139875638.0ns,72293340
h1,h23,2,16,134248,0,+1069715971.0ns,+1139937150.0ns,70221179
h13,h20,2,23,1661315,0,+1064280367.0ns,+1140006103.0ns,75725736
h11,h23,2,31,8299803,0,+1079572177.0ns,+1140079381.0ns,60507204
h16,h22,2,7,1408788,0,+1027948076.0ns,+1140216306.0ns,112268230
h5,h22,2,14,1785502,0,+1031342956.0ns,+1140297497.0ns,108954541
h6,h22,2,21,2176839,0,+1044339945.0ns,+1140334810.0ns,95994865
h16,h20,2,23,45781,0,+1077883345.0ns,+1140359943.0ns,62476598
h16,h23,2,24,36316,0,+1086504504.0ns,+1140360419.0ns,53855915
h14,h23,2,35,74352,0,+1094077025.0ns,+1140536774.0ns,46459749
h15,h23,2,22,3565377,0,+1071102347.0ns,+1140593537.0ns,69491190
h4,h23,2,27,1783252,0,+1061300719.0ns,+1140670174.0ns,79369455
h10,h22,2,24,98858,0,+1071075734.0ns,+1140763387.0ns,69687653
h13,h20,2,16,70772,0,+1037775031.0ns,+1140766572.0ns,102991541
h10,h20,2,22,98164,0,+1082856538.0ns,+1140815362.0ns,57958824
h13,h21,2,25,22399,0,+1081868422.0ns,+1140819438.0ns,58951016
h15,h21,2,23,8304,0,+1092069681.0ns,+1140980183.0ns,48910502
h4,h21,2,26,139901,0,+1070680194.0ns,+1141314410.0ns,70634216
h5,h21,2,32,1419847,0,+1093839636.0ns,+1141459603.0ns,47619967
h9,h23,2,31,1859552,0,+1091112353.0ns,+1141724939.0ns,50612586
h9,h21,2,33,3298869,0,+1096949399.0ns,+1141727319.0ns,44777920
h1,h22,2,25,57713,0,+1097523568.0ns,+1142001077.0ns,44477509
h4,h22,2,22,77185,0,+1079384073.0ns,+1142012842.0ns,62628769
h15,h21,2,26,163574,0,+1096845393.0ns,+1142083794.0ns,45238401
h9,h21,2,22,291793,0,+1061252320.0ns,+1142265987.0ns,81013667
h15,h20,2,26,129242,0,+1072061720.0ns,+1142418949.0ns,70357229
h7,h23,2,23,46141,0,+1096694304.0ns,+1142587669.0ns,45893365
h6,h22,2,41,1295086,0,+1097629747.0ns,+1142828004.0ns,45198257
h3,h21,2,32,38764,0,+1085729679.0ns,+1142829908.0ns,57100229
h2,h23,2,23,24795,0,+1093675019.0ns,+1143229778.0ns,49554759
h2,h21,2,31,149435,0,+1086955181.0ns,+1143277641.0ns,56322460
h11,h20,2,36,16158372,0,+1090800322.0ns,+1143348179.0ns,52547857
h2,h22,2,36,58528,0,+1090018516.0ns,+1143467684.0ns,53449168
h4,h23,2,22,137060,0,+1050271275.0ns,+1143595368.0ns,93324093
h16,h22,2,21,47531,0,+1058041328.0ns,+1143617026.0ns,85575698
h16,h20,2,19,69968,0,+1069441771.0ns,+1144080063.0ns,74638292
h12,h20,2,20,2569477,0,+1065679528.0ns,+1144108504.0ns,78428976
h11,h20,2,31,871373,0,+1075018947.0ns,+1144109337.0ns,69090390
h15,h22,2,24,52560,0,+1063757030.0ns,+1144201937.0ns,80444907
h5,h23,2,26,10022801,0,+1083662935.0ns,+1144382857.0ns,60719922
h9,h20,2,30,9438301,0,+1085376198.0ns,+1144461487.0ns,59085289
h7,h22,2,18,5131523,0,+1057849940.0ns,+1144527799.0ns,86677859
h7,h22,2,4,14152971,0,+1014658596.0ns,+1144581428.0ns,129922832
h6,h22,2,9,2307525,0,+1023280100.0ns,+1144710781.0ns,121430681
h10,h23,2,23,35362,0,+1075357283.0ns,+1144767909.0ns,69410626
h9,h20,2,27,54463,0,+1083910487.0ns,+1144803966.0ns,60893479
h9,h21,2,16,3772874,0,+1038969922.0ns,+1144847996.0ns,105878074
h9,h22,2,22,3908164,0,+1084289588.0ns,+1145089558.0ns,60799970
h15,h23,2,17,66472,0,+1059182783.0ns,+1145170867.0ns,85988084
h9,h20,2,9,6427006,0,+1030960589.0ns,+1145293166.0ns,114332577
h16,h21,2,16,38609,0,+1072429455.0ns,+1145299030.0ns,72869575
h10,h22,2,18,405139,0,+1053014587.0ns,+1145312351.0ns,92297764
h9,h22,2,23,33887,0,+1085211795.0ns,+1145313541.0ns,60101746
h4,h20,2,30,7643,0,+1089083714.0ns,+1145337524.0ns,56253810
h2,h22,2,26,805032,0,+1074828398.0ns,+1145341268.0ns,70512870
h3,h22,2,23,1933477,0,+1068863505.0ns,+1145391969.0ns,76528464
h13,h20,2,22,69134,0,+1059882536.0ns,+1145512865.0ns,85630329
h4,h21,2,25,1164471,0,+1066028867.0ns,+1145836890.0ns,79808023
h15,h20,2,4,1315983,0,+1007910232.0ns,+1146001130.0ns,138090898
h15,h20,2,16,147710,0,+1040324899.0ns,+1146002439.0ns,105677540
h9,h23,2,33,1939071,0,+1098014153.0ns,+1146046353.0ns,48032200
h14,h21,2,43,62971,0,+1097534064.0ns,+1146206563.0ns,48672499
h11,h22,2,24,16285157,0,+1089836089.0ns,+1146393116.0ns,56557027
h5,h23,2,27,66320,0,+1092157585.0ns,+1146421365.0ns,54263780
h9,h23,2,29,2092400,0,+1085843776.0ns,+1146552674.0ns,60708898
h6,h21,2,5,22156765,0,+1007729183.0ns,+1146660012.0ns,138930829
h16,h22,2,3,521129,0,+1013480838.0ns,+1146769400.0ns,133288562
h16,h21,2,12,56399,0,+1056601212.0ns,+1146816046.0ns,90214834
h16,h22,2,15,1759176,0,+1045908837.0ns,+1146868406.0ns,100959569
h15,h23,2,23,44787,0,+1073809725.0ns,+1146868858.0ns,73059133
h5,h22,2,33,9306989,0,+1091877625.0ns,+1147061963.0ns,55184338
h5,h21,2,10,15928895,0,+1037009284.0ns,+1147062201.0ns,110052917
h4,h21,2,31,46812,0,+1084436263.0ns,+1147170521.0ns,62734258
h4,h20,2,32,33384,0,+1090749194.0ns,+1147443822.0ns,56694628
h7,h21,2,17,1662957,0,+1073921217.0ns,+1147801422.0ns,73880205
h13,h21,2,33,9849,0,+1095636491.0ns,+1147830815.0ns,52194324
h14,h21,2,41,293703,0,+1089056490.0ns,+1148000033.0ns,58943543
h11,h20,2,35,57903,0,+1085343576.0ns,+1148022561.0ns,62678985
h9,h23,2,24,38494,0,+1066725937.0ns,+1148108602.0ns,81382665
h9,h23,2,26,20030,0,+1075348757.0ns,+1148115266.0ns,72766509
h9,h20,2,17,1547539,0,+1049298694.0ns,+1148130498.0ns,98831804
h10,h23,2,17,1754467,0,+1053011065.0ns,+1148157987.0ns,95146922
h9,h20,2,15,6168683,0,+1046836561.0ns,+1148198981.0ns,101362420
h9,h20,2,13,4132779,0,+1037846355.0ns,+1148199161.0ns,110352806
h7,h21,2,23,543750,0,+1083482926.0ns,+1148203207.0ns,64720281
h9,h21,2,30,785303,0,+1079479678.0ns,+1148204397.0ns,68724719
h15,h23,2,29,70653,0,+1091272213.0ns,+1148207668.0ns,56935455
h10,h21,2,25,906265,0,+1095908332.0ns,+1148235813.0ns,52327481
h9,h20,2,19,8210358,0,+1051702555.0ns,+1148236051.0ns,96533496
h10,h20,2,18,3157605,0,+1072636826.0ns,+1148243905.0ns,75607079
h9,h23,2,32,60674,0,+1095152423.0ns,+1148245668.0ns,53093245
h10,h21,2,21,1657482,0,+1080086270.0ns,+1148250569.0ns,68164299
h9,h21,2,18,136118,0,+1057882116.0ns,+1148254972.0ns,90372856
h6,h23,2,41,9873769,0,+1097642754.0ns,+1148269865.0ns,50627111
h16,h21,2,2,8321611,0,+1013163561.0ns,+1148270918.0ns,135107357
h16,h22,2,25,68588,0,+1078464009.0ns,+1148281706.0ns,69817697
h16,h22,2,9,1088277,0,+1033350910.0ns,+1148283413.0ns,114932503
h16,h21,2,4,1854891,0,+1023489283.0ns,+1148362938.0ns,124873655
h10,h20,2,14,2072128,0,+1058003198.0ns,+1148363132.0ns,90359934
h13,h20,2,14,34585,0,+1035997895.0ns,+1148381339.0ns,112383444
h15,h20,2,6,3618143,0,+1011822789.0ns,+1148385980.0ns,136563191
h6,h23,2,17,15636367,0,+1046152618.0ns,+1148445787.0ns,102293169
h9,h23,2,20,4578155,0,+1057009312.0ns,+1148457885.0ns,91448573
h10,h21,2,19,1777950,0,+1065239355.0ns,+1148460637.0ns,83221282
h10,h20,2,20,3383262,0,+1076821337.0ns,+1148461217.0ns,71639880
h10,h20,2,16,8257095,0,+1059822439.0ns,+1148462288.0ns,88639849
h10,h20,2,12,1113497,0,+1057591380.0ns,+1148463597.0ns,90872217
h2,h23,2,17,1534306,0,+1064315758.0ns,+1148507984.0ns,84192226
h2,h22,2,10,1325605,0,+1040392325.0ns,+1148508220.0ns,108115895
h12,h23,2,39,49381,0,+1096128386.0ns,+1148545440.0ns,52417054
h9,h20,2,21,6490677,0,+1059738548.0ns,+1148602708.0ns,88864160
h9,h22,2,21,846588,0,+1065217425.0ns,+1148621986.0ns,83404561
h11,h23,2,26,923375,0,+1072278597.0ns,+1148729890.0ns,76451293
h14,h23,2,6,839435,0,+1017396142.0ns,+1148735631.0ns,131339489
h12,h21,2,21,45974,0,+1061371679.0ns,+1148775187.0ns,87403508
h12,h21,2,9,4970241,0,+1018139399.0ns,+1148836948.0ns,130697549
h11,h23,2,10,1866793,0,+1035472182.0ns,+1148861396.0ns,113389214
h11,h21,2,10,3799831,0,+1036529820.0ns,+1148864199.0ns,112334379
h11,h21,2,30,85516,0,+1094222524.0ns,+1148873838.0ns,54651314
h11,h23,2,40,964311,0,+1096845647.0ns,+1148882535.0ns,52036888
h3,h23,2,21,78241,0,+1079252139.0ns,+1148970595.0ns,69718456
h14,h20,2,21,139860,0,+1060666089.0ns,+1149047926.0ns,88381837
h3,h20,2,23,8235545,0,+1053790112.0ns,+1149184116.0ns,95394004
h3,h21,2,26,62813,0,+1070847352.0ns,+1149185283.0ns,78337931
h4,h23,2,39,565823,0,+1082030144.0ns,+1149190304.0ns,67160160
h3,h23,2,20,9579929,0,+1062945151.0ns,+1149223482.0ns,86278331
h3,h21,2,24,4414798,0,+1067272009.0ns,+1149223624.0ns,81951615
h3,h22,2,25,2221452,0,+1076979889.0ns,+1149223958.0ns,72244069
h4,h21,2,21,8548476,0,+1054945995.0ns,+1149339627.0ns,94393632
h3,h21,2,28,50202,0,+1073917952.0ns,+1149342245.0ns,75424293
h3,h22,2,21,4350312,0,+1060276253.0ns,+1149353906.0ns,89077653
h3,h22,2,27,1538941,0,+1092039065.0ns,+1149354264.0ns,57315199
h3,h23,2,18,4295354,0,+1060369089.0ns,+1149354740.0ns,88985651
h4,h20,2,20,4106925,0,+1063246407.0ns,+1149354935.0ns,86108528
h2,h22,2,30,1234136,0,+1078535640.0ns,+1149464695.0ns,70929055
h2,h22,2,42,29938,0,+1093745332.0ns,+1149465409.0ns,55720077
h2,h22,2,14,6999018,0,+1052317505.0ns,+1149465766.0ns,97148261
h16,h20,2,27,61626,0,+1094492715.0ns,+1149761170.0ns,55268455
h15,h23,2,25,19541,0,+1076273688.0ns,+1149762003.0ns,73488315
h16,h20,2,7,1821141,0,+1023566054.0ns,+1149823169.0ns,126257115
h7,h22,2,14,2490773,0,+1047210480.0ns,+1150118310.0ns,102907830
h7,h20,2,24,3638319,0,+1066454490.0ns,+1150135089.0ns,83680599
h8,h20,2,27,7110393,0,+1079207281.0ns,+1150260404.0ns,71053123
h2,h22,2,22,121000,0,+1065339153.0ns,+1150366314.0ns,85027161
h3,h21,2,7,1895587,0,+1023785304.0ns,+1150367850.0ns,126582546
h2,h23,2,19,1972107,0,+1075448836.0ns,+1150375854.0ns,74927018
h2,h23,2,21,2055668,0,+1080571890.0ns,+1150380356.0ns,69808466
h4,h21,2,33,29590,0,+1096364300.0ns,+1150475255.0ns,54110955
h15,h21,2,27,74534,0,+1097350740.0ns,+1150480673.0ns,53129933
h3,h23,2,9,430487,0,+1031603770.0ns,+1150687868.0ns,119084098
h5,h23,2,13,8939088,0,+1059034764.0ns,+1150756055.0ns,91721291
h4,h20,2,28,1452948,0,+1087577222.0ns,+1151168142.0ns,63590920
h13,h23,2,7,788350,0,+1021533722.0ns,+1151261923.0ns,129728201
h16,h21,2,20,76010,0,+1089207992.0ns,+1151358686.0ns,62150694
h4,h20,2,19,669451,0,+1061765967.0ns,+1151384914.0ns,89618947
h15,h20,2,30,46248,0,+1077225650.0ns,+1151460669.0ns,74235019
h15,h21,2,13,68624,0,+1069155473.0ns,+1151502319.0ns,82346846
h11,h22,2,16,29028687,0,+1055566076.0ns,+1151544023.0ns,95977947
h6,h22,2,39,117162,0,+1092773036.0ns,+1151599120.0ns,58826084
