FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h24,h19,3,4,556802,0,+1001078632.0ns,+1001231196.0ns,152564
h2,h10,1,5,313,0,+1001140073.0ns,+1001231652.0ns,91579
h17,h28,3,5,3363,0,+1001226409.0ns,+1001233486.0ns,7077
h26,h30,3,1,432,0,+1001227969.0ns,+1001234197.0ns,6228
h10,h14,1,1,432,0,+1001227969.0ns,+1001234260.0ns,6291
h3,h16,1,4,284442,0,+1001114819.0ns,+1001235323.0ns,120504
h11,h16,1,5,335,0,+1001230935.0ns,+1001237115.0ns,6180
h27,h32,3,5,335,0,+1001230935.0ns,+1001237218.0ns,6283
h19,h32,3,5,480,0,+1001229609.0ns,+1001237587.0ns,7978
h2,h21,2,3,420,0,+1000434785.0ns,+1001237848.0ns,803063
h24,h32,3,2,38017,0,+1001226547.0ns,+1001237858.0ns,11311
h3,h9,1,1,317,0,+1001151684.0ns,+1001238009.0ns,86325
h14,h12,1,4,77,0,+1001213830.0ns,+1001238047.0ns,24217
h21,h20,3,4,1532,0,+1001201226.0ns,+1001239662.0ns,38436
h21,h31,3,3,268,0,+1001234072.0ns,+1001240222.0ns,6150
h1,h12,1,5,3363,0,+1001226409.0ns,+1001240273.0ns,13864
h11,h15,1,5,356,0,+1001218131.0ns,+1001240540.0ns,22409
h5,h15,1,3,268,0,+1001234072.0ns,+1001241338.0ns,7266
h19,h23,3,4,38399,0,+1001228450.0ns,+1001241386.0ns,12936
h3,h7,1,4,38399,0,+1001228450.0ns,+1001241568.0ns,13118
h31,h26,3,6,456,0,+1001237923.0ns,+1001244163.0ns,6240
h15,h10,1,6,456,0,+1001237923.0ns,+1001244163.0ns,6240
h31,h20,3,2,39726,0,+1001213943.0ns,+1001244952.0ns,31009
h15,h4,1,2,39726,0,+1001213943.0ns,+1001245099.0ns,31156
h4,h9,1,4,874,0,+1001175429.0ns,+1001245903.0ns,70474
h5,h1,1,1,303,0,+1001154360.0ns,+1001246203.0ns,91843
h25,h32,3,2,944,0,+1001242579.0ns,+1001249162.0ns,6583
h21,h18,3,3,596,0,+1001243269.0ns,+1001249575.0ns,6306
h5,h2,1,3,596,0,+1001243269.0ns,+1001249760.0ns,6491
h32,h23,3,2,326,0,+1001243605.0ns,+1001249785.0ns,6180
h16,h7,1,2,326,0,+1001243605.0ns,+1001249785.0ns,6180
h11,h1,1,2,452,0,+1001244272.0ns,+1001250512.0ns,6240
h27,h17,3,2,452,0,+1001244272.0ns,+1001250530.0ns,6258
h30,h21,3,2,720,0,+1000844937.0ns,+1001251130.0ns,406193
h3,h10,1,4,653,0,+1001189107.0ns,+1001251384.0ns,62277
h22,h28,3,3,483,0,+1001246597.0ns,+1001252849.0ns,6252
h6,h12,1,3,483,0,+1001246597.0ns,+1001253312.0ns,6715
h29,h20,3,4,762539,0,+1001093094.0ns,+1001254190.0ns,161096
h14,h2,1,5,98290,0,+1001231361.0ns,+1001256040.0ns,24679
h2,h3,1,1,307513,0,+1001171463.0ns,+1001256282.0ns,84819
h8,h5,1,3,981058,0,+1001041963.0ns,+1001257953.0ns,215990
h18,h26,3,5,313,0,+1001140073.0ns,+1001258238.0ns,118165
h13,h20,2,4,785,0,+1000813286.0ns,+1001259016.0ns,445730
h3,h16,1,5,480,0,+1001229609.0ns,+1001259324.0ns,29715
h7,h20,2,6,26922,0,+1000803505.0ns,+1001259326.0ns,455821
h21,h19,3,2,986,0,+1001254253.0ns,+1001260751.0ns,6498
h12,h22,2,2,652,0,+1000852652.0ns,+1001261114.0ns,408462
h6,h23,2,5,51638,0,+1000812831.0ns,+1001261744.0ns,448913
h3,h20,2,7,325,0,+1000830693.0ns,+1001262331.0ns,431638
h10,h1,1,3,505,0,+1001257026.0ns,+1001263352.0ns,6326
h26,h17,3,3,505,0,+1001257026.0ns,+1001263457.0ns,6431
h14,h22,2,5,1888,0,+1000724245.0ns,+1001263527.0ns,539282
h11,h22,2,2,474,0,+1000843539.0ns,+1001263780.0ns,420241
h8,h16,1,2,38017,0,+1001226547.0ns,+1001263879.0ns,37332
h9,h12,1,6,539,0,+1001259786.0ns,+1001264018.0ns,4232
h25,h28,3,6,539,0,+1001259786.0ns,+1001264064.0ns,4278
h18,h20,3,3,569,0,+1001152489.0ns,+1001264350.0ns,111861
h23,h29,3,2,44447,0,+1001256254.0ns,+1001266523.0ns,10269
h13,h4,1,4,762539,0,+1001093094.0ns,+1001266718.0ns,173624
h8,h3,1,4,556802,0,+1001078632.0ns,+1001267021.0ns,188389
h5,h3,1,2,986,0,+1001254253.0ns,+1001267104.0ns,12851
h14,h3,1,2,251,0,+1001255619.0ns,+1001267128.0ns,11509
h22,h21,3,8,48050,0,+1000955615.0ns,+1001268418.0ns,312803
h6,h13,1,3,202370,0,+1001014623.0ns,+1001268465.0ns,253842
h13,h1,1,3,151587,0,+1001248533.0ns,+1001268751.0ns,20218
h7,h13,1,2,44447,0,+1001256254.0ns,+1001270039.0ns,13785
h29,h18,3,3,790,0,+1001265520.0ns,+1001271925.0ns,6405
h13,h2,1,3,790,0,+1001265520.0ns,+1001272029.0ns,6509
h5,h16,1,3,2426050,0,+1000819498.0ns,+1001272860.0ns,453362
h16,h4,1,4,449,0,+1001267163.0ns,+1001273403.0ns,6240
h9,h16,1,2,944,0,+1001242579.0ns,+1001273415.0ns,30836
h32,h20,3,4,449,0,+1001267163.0ns,+1001273508.0ns,6345
h2,h15,1,4,1267,0,+1001213139.0ns,+1001273912.0ns,60773
h11,h10,1,4,614,0,+1001271672.0ns,+1001275884.0ns,4212
h27,h26,3,4,614,0,+1001271672.0ns,+1001276588.0ns,4916
h17,h25,3,2,363,0,+1001271603.0ns,+1001277889.0ns,6286
h20,h24,3,1,489,0,+1001272038.0ns,+1001278296.0ns,6258
h9,h10,1,6,921,0,+1001276373.0ns,+1001278594.0ns,2221
h25,h26,3,6,921,0,+1001276373.0ns,+1001278694.0ns,2321
h14,h5,1,4,759,0,+1001272205.0ns,+1001278801.0ns,6596
h20,h32,3,4,37044,0,+1001247699.0ns,+1001278865.0ns,31166
h27,h22,3,2,39528,0,+1001186297.0ns,+1001281419.0ns,95122
h2,h22,2,2,694,0,+1000750585.0ns,+1001281478.0ns,530893
h14,h23,2,3,341,0,+1000873775.0ns,+1001282030.0ns,408255
h5,h14,1,5,620,0,+1001143212.0ns,+1001282111.0ns,138899
h14,h7,1,7,1387,0,+1001277030.0ns,+1001283730.0ns,6700
h30,h23,3,7,1387,0,+1001277030.0ns,+1001283788.0ns,6758
h22,h20,3,3,794,0,+1001278277.0ns,+1001285209.0ns,6932
h19,h30,3,3,610,0,+1001280068.0ns,+1001286380.0ns,6312
h15,h23,2,5,762,0,+1000876951.0ns,+1001286731.0ns,409780
h30,h18,3,5,98290,0,+1001231361.0ns,+1001289518.0ns,58157
h5,h4,1,4,1532,0,+1001201226.0ns,+1001290017.0ns,88791
h4,h5,1,2,778,0,+1001241964.0ns,+1001290885.0ns,48921
h14,h21,2,2,921,0,+1000464454.0ns,+1001291938.0ns,827484
h15,h20,2,6,70362,0,+1000831962.0ns,+1001293849.0ns,461887
h12,h20,2,3,74815,0,+1000855014.0ns,+1001295120.0ns,440106
h21,h29,3,2,41710,0,+1001286581.0ns,+1001296717.0ns,10136
h6,h20,2,5,84871,0,+1000820714.0ns,+1001297066.0ns,476352
