FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h27,h22,3,8,69657,0,+1061735484.0ns,+1062160495.0ns,425011
h23,h28,3,5,6400745,0,+1060394989.0ns,+1062185575.0ns,1790586
h18,h25,3,13,40446,0,+1062182113.0ns,+1062195245.0ns,13132
h17,h23,3,7,11178,0,+1062082248.0ns,+1062211718.0ns,129470
h18,h31,3,11,4761567,0,+1060659562.0ns,+1062219450.0ns,1559888
h12,h22,2,17,41521,0,+1058115264.0ns,+1062225160.0ns,4109896
h25,h21,3,7,714057,0,+1062120527.0ns,+1062234360.0ns,113833
h20,h22,3,4,159802,0,+1061127188.0ns,+1062244004.0ns,1116816
h24,h25,3,9,50762,0,+1061781477.0ns,+1062252130.0ns,470653
h11,h21,2,21,4135,0,+1057195113.0ns,+1062289441.0ns,5094328
h18,h24,3,14,724775,0,+1062218650.0ns,+1062325019.0ns,106369
h25,h21,3,8,65403,0,+1062311708.0ns,+1062325228.0ns,13520
h17,h21,3,9,39044,0,+1062320738.0ns,+1062358099.0ns,37361
h28,h32,3,10,140353,0,+1062116247.0ns,+1062397707.0ns,281460
h19,h22,3,8,38452,0,+1062438128.0ns,+1062448004.0ns,9876
h20,h32,3,15,68469,0,+1061795203.0ns,+1062449152.0ns,653949
h31,h22,3,7,4697,0,+1062037378.0ns,+1062452376.0ns,414998
h18,h17,3,14,1439320,0,+1062272316.0ns,+1062460629.0ns,188313
h24,h21,3,11,50490,0,+1062266552.0ns,+1062469910.0ns,203358
h26,h27,3,12,24976,0,+1062464352.0ns,+1062471425.0ns,7073
h30,h31,3,8,75920,0,+1062461364.0ns,+1062478123.0ns,16759
h23,h17,3,11,1268602,0,+1062238519.0ns,+1062482779.0ns,244260
h6,h20,2,18,24258,0,+1059775458.0ns,+1062486964.0ns,2711506
h26,h31,3,6,5129,0,+1062464947.0ns,+1062488435.0ns,23488
h21,h19,3,8,140498,0,+1062138345.0ns,+1062489146.0ns,350801
h18,h19,3,6,8979608,0,+1060663684.0ns,+1062494549.0ns,1830865
h20,h24,3,11,7396,0,+1062492250.0ns,+1062504500.0ns,12250
h23,h25,3,9,58125,0,+1062499222.0ns,+1062515378.0ns,16156
h17,h20,3,7,106997,0,+1062523464.0ns,+1062541613.0ns,18149
h15,h20,2,6,3618143,0,+1011822789.0ns,+1062541700.0ns,50718911
h29,h23,3,8,352018,0,+1062512470.0ns,+1062560409.0ns,47939
h32,h28,3,5,77388,0,+1062596850.0ns,+1062609807.0ns,12957
h7,h20,2,21,778541,0,+1057860689.0ns,+1062651531.0ns,4790842
h25,h32,3,6,15135314,0,+1060115765.0ns,+1062656638.0ns,2540873
h25,h32,3,7,1772036,0,+1062330459.0ns,+1062657565.0ns,327106
h18,h32,3,12,7443,0,+1062605999.0ns,+1062658180.0ns,52181
h27,h19,3,6,2862920,0,+1061956616.0ns,+1062669203.0ns,712587
h24,h23,3,9,15963,0,+1062706896.0ns,+1062710755.0ns,3859
h21,h26,3,10,26926,0,+1062709529.0ns,+1062720111.0ns,10582
h22,h29,3,14,69186,0,+1062710682.0ns,+1062734241.0ns,23559
h6,h22,2,22,1472819,0,+1048554433.0ns,+1062734919.0ns,14180486
h21,h23,3,10,2447374,0,+1062269483.0ns,+1062751785.0ns,482302
h19,h18,3,5,2506,0,+1062347670.0ns,+1062783550.0ns,435880
h4,h23,2,22,137060,0,+1050271275.0ns,+1062809398.0ns,12538123
h26,h29,3,6,86,0,+1062941280.0ns,+1062947346.0ns,6066
h15,h20,2,20,6041,0,+1052726366.0ns,+1063022442.0ns,10296076
h31,h20,3,10,23615,0,+1063026827.0ns,+1063039071.0ns,12244
h2,h20,2,19,61118,0,+1051984991.0ns,+1063102435.0ns,11117444
h21,h28,3,9,41739,0,+1062629577.0ns,+1063113251.0ns,483674
h21,h31,3,5,1428466,0,+1063050125.0ns,+1063174117.0ns,123992
h6,h20,2,17,61903,0,+1056642437.0ns,+1063184434.0ns,6541997
h27,h21,3,14,635853,0,+1063029541.0ns,+1063218904.0ns,189363
h32,h30,3,11,867339,0,+1063121711.0ns,+1063232942.0ns,111231
h24,h22,3,7,12143,0,+1063319471.0ns,+1063325609.0ns,6138
h31,h19,3,21,2912,0,+1063328490.0ns,+1063335624.0ns,7134
h2,h21,2,20,61458,0,+1052083246.0ns,+1063408645.0ns,11325399
h20,h24,3,8,5423894,0,+1058420209.0ns,+1063420332.0ns,5000123
h8,h20,2,24,64515,0,+1060364783.0ns,+1063441246.0ns,3076463
h18,h31,3,13,79058,0,+1063463307.0ns,+1063476401.0ns,13094
h14,h21,2,28,731,0,+1052798953.0ns,+1063516521.0ns,10717568
h10,h20,2,15,45337,0,+1059553134.0ns,+1063520174.0ns,3967040
h32,h29,3,12,12978,0,+1063539592.0ns,+1063545551.0ns,5959
h13,h21,2,18,22604,0,+1060273520.0ns,+1063546345.0ns,3272825
h19,h18,3,6,47053,0,+1063558800.0ns,+1063567502.0ns,8702
h12,h23,2,22,15417,0,+1058353188.0ns,+1063568093.0ns,5214905
h3,h20,2,20,850598,0,+1046756629.0ns,+1063603493.0ns,16846864
