Time,Node,PortIndex,RxByte
+1035000000.0ns,s44,0,1040563148
+1035100000.0ns,s44,0,1043920617
+1035200000.0ns,s44,0,1047902858
+1035300000.0ns,s44,0,1052458358
+1035400000.0ns,s44,0,1055371284
+1035500000.0ns,s44,0,1058570924
+1035600000.0ns,s44,0,1062186805
+1035700000.0ns,s44,0,1066081424
+1035800000.0ns,s44,0,1068636838
+1035900000.0ns,s44,0,1072071838
+1036000000.0ns,s44,0,1076859693
+1036100000.0ns,s44,0,1081106050
+1036200000.0ns,s44,0,1085415442
+1036300000.0ns,s44,0,1089579200
+1036400000.0ns,s44,0,1093725047
+1036500000.0ns,s44,0,1098169368
+1036600000.0ns,s44,0,1101785261
+1036700000.0ns,s44,0,1104803890
+1036800000.0ns,s44,0,1107744012
+1036900000.0ns,s44,0,1110721805
+1037000000.0ns,s44,0,1114044830
+1037100000.0ns,s44,0,1117276140
+1037200000.0ns,s44,0,1120979347
+1037300000.0ns,s44,0,1124761791
+1037400000.0ns,s44,0,1128010926
+1037500000.0ns,s44,0,1130077926
+1037600000.0ns,s44,0,1132273246
+1037700000.0ns,s44,0,1134359236
+1037800000.0ns,s44,0,1136344781
+1037900000.0ns,s44,0,1138489781
+1038000000.0ns,s44,0,1140540119
+1038100000.0ns,s44,0,1142407619
+1038200000.0ns,s44,0,1145002517
+1038300000.0ns,s44,0,1147455936
+1038400000.0ns,s44,0,1149787986
+1038500000.0ns,s44,0,1153360003
+1038600000.0ns,s44,0,1156601031
+1038700000.0ns,s44,0,1159808559
+1038800000.0ns,s44,0,1163757980
+1038900000.0ns,s44,0,1167588867
+1039000000.0ns,s44,0,1170869687
+1039100000.0ns,s44,0,1174124846
+1039200000.0ns,s44,0,1177918346
+1039300000.0ns,s44,0,1181931262
+1039400000.0ns,s44,0,1185825485
+1039500000.0ns,s44,0,1188044753
+1039600000.0ns,s44,0,1189805753
+1039700000.0ns,s44,0,1192244753
+1039800000.0ns,s44,0,1194546261
+1039900000.0ns,s44,0,1196473988
+1040000000.0ns,s44,0,1198823476
+1040100000.0ns,s44,0,1200946732
+1040200000.0ns,s44,0,1203025732
+1040300000.0ns,s44,0,1204882732
+1040400000.0ns,s44,0,1207128232
+1040500000.0ns,s44,0,1209590514
+1040600000.0ns,s44,0,1212052604
+1040700000.0ns,s44,0,1215142314
+1040800000.0ns,s44,0,1218467882
+1040900000.0ns,s44,0,1221167882
+1041000000.0ns,s44,0,1224365568
