Time,Node,PortIndex,RxByte
+1050800000.0ns,s44,0,1528903198
+1050900000.0ns,s44,0,1530619198
+1051000000.0ns,s44,0,1532225698
+1051100000.0ns,s44,0,1534175698
+1051200000.0ns,s44,0,1536336261
+1051300000.0ns,s44,0,1539123261
+1051400000.0ns,s44,0,1541672212
+1051500000.0ns,s44,0,1543724734
+1051600000.0ns,s44,0,1545467940
+1051700000.0ns,s44,0,1547380908
+1051800000.0ns,s44,0,1549692224
+1051900000.0ns,s44,0,1552029821
+1052000000.0ns,s44,0,1555421910
+1052100000.0ns,s44,0,1559373018
+1052200000.0ns,s44,0,1562487890
+1052300000.0ns,s44,0,1564553390
+1052400000.0ns,s44,0,1567278372
+1052500000.0ns,s44,0,1570929644
+1052600000.0ns,s44,0,1574462144
+1052700000.0ns,s44,0,1578022354
+1052800000.0ns,s44,0,1580653127
+1052900000.0ns,s44,0,1584136127
+1053000000.0ns,s44,0,1587632934
+1053100000.0ns,s44,0,1591533182
+1053200000.0ns,s44,0,1594577071
+1053300000.0ns,s44,0,1597262071
+1053400000.0ns,s44,0,1599223031
+1053500000.0ns,s44,0,1602810752
+1053600000.0ns,s44,0,1605606293
+1053700000.0ns,s44,0,1607762086
+1053800000.0ns,s44,0,1609874086
+1053900000.0ns,s44,0,1611636586
+1054000000.0ns,s44,0,1613859586
+1054100000.0ns,s44,0,1617427684
+1054200000.0ns,s44,0,1620377388
+1054300000.0ns,s44,0,1622448888
+1054400000.0ns,s44,0,1624653722
+1054500000.0ns,s44,0,1627135179
+1054600000.0ns,s44,0,1629704679
+1054700000.0ns,s44,0,1633529330
+1054800000.0ns,s44,0,1635455306
+1054900000.0ns,s44,0,1638234806
+1055000000.0ns,s44,0,1640969453
+1055100000.0ns,s44,0,1643693254
+1055200000.0ns,s44,0,1646583324
+1055300000.0ns,s44,0,1649953945
+1055400000.0ns,s44,0,1652388027
+1055500000.0ns,s44,0,1655410293
+1055600000.0ns,s44,0,1658443871
+1055700000.0ns,s44,0,1661048121
+1055800000.0ns,s44,0,1663786871
+1055900000.0ns,s44,0,1666634382
+1056000000.0ns,s44,0,1669648815
+1056100000.0ns,s44,0,1672547018
+1056200000.0ns,s44,0,1674808106
+1056300000.0ns,s44,0,1677467606
+1056400000.0ns,s44,0,1680699265
+1056500000.0ns,s44,0,1684520124
+1056600000.0ns,s44,0,1689444159
+1056700000.0ns,s44,0,1693728589
+1056800000.0ns,s44,0,1697750227
+1056900000.0ns,s44,0,1702494238
