FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h15,h8,1,20,123785,0,+1005988759.0ns,+1007670975.0ns,1682216
h12,h6,1,10,1355,0,+1005573121.0ns,+1007671333.0ns,2098212
h10,h2,1,15,39924,0,+1005492889.0ns,+1007671385.0ns,2178496
h21,h24,3,18,1367,0,+1007667420.0ns,+1007671996.0ns,4576
h4,h20,2,14,662,0,+1003023103.0ns,+1007672149.0ns,4649046
h15,h6,1,12,414,0,+1006024983.0ns,+1007672166.0ns,1647183
h15,h11,1,9,815,0,+1006045023.0ns,+1007672187.0ns,1627164
h5,h22,2,18,794,0,+1003017342.0ns,+1007672475.0ns,4655133
h12,h5,1,17,734,0,+1005722001.0ns,+1007672955.0ns,1950954
h12,h16,1,10,501,0,+1005638487.0ns,+1007673065.0ns,2034578
h15,h7,1,11,35675,0,+1006006745.0ns,+1007673974.0ns,1667229
h8,h13,1,13,823310,0,+1005537190.0ns,+1007674463.0ns,2137273
h9,h11,1,8,732,0,+1007422833.0ns,+1007675003.0ns,252170
h12,h13,1,13,546,0,+1005501420.0ns,+1007675224.0ns,2173804
h16,h5,1,12,450,0,+1006050093.0ns,+1007675546.0ns,1625453
h12,h15,1,17,321,0,+1006332899.0ns,+1007676649.0ns,1343750
h16,h8,1,13,671,0,+1006101509.0ns,+1007676717.0ns,1575208
h12,h6,1,12,793,0,+1006346195.0ns,+1007676863.0ns,1330668
h15,h9,1,7,394,0,+1006174360.0ns,+1007677055.0ns,1502695
h12,h10,1,14,44684,0,+1006869168.0ns,+1007677147.0ns,807979
h12,h16,1,12,370,0,+1006592069.0ns,+1007677815.0ns,1085746
h12,h5,1,19,306,0,+1006696343.0ns,+1007678008.0ns,981665
h28,h24,3,16,10767,0,+1007670356.0ns,+1007678839.0ns,8483
h12,h7,1,11,433,0,+1007084698.0ns,+1007680177.0ns,595479
h2,h7,1,5,411,0,+1004514341.0ns,+1007682208.0ns,3167867
h2,h4,1,15,43077,0,+1007187218.0ns,+1007682643.0ns,495425
h15,h21,2,12,334,0,+1004659036.0ns,+1007683650.0ns,3024614
h5,h1,1,18,320,0,+1007471489.0ns,+1007684001.0ns,212512
h12,h13,1,17,924,0,+1007028427.0ns,+1007684186.0ns,655759
h25,h27,3,10,44156,0,+1007618922.0ns,+1007686049.0ns,67127
h16,h10,1,13,333,0,+1006275562.0ns,+1007686278.0ns,1410716
h32,h25,3,11,861,0,+1007680045.0ns,+1007686601.0ns,6556
h27,h29,3,17,984,0,+1007680411.0ns,+1007686903.0ns,6492
h1,h6,1,9,515,0,+1004344816.0ns,+1007688477.0ns,3343661
h1,h14,1,13,545,0,+1004385460.0ns,+1007688749.0ns,3303289
h9,h8,1,8,585,0,+1004614434.0ns,+1007688891.0ns,3074457
h1,h9,1,12,837,0,+1004399725.0ns,+1007688977.0ns,3289252
h2,h3,1,14,44397,0,+1007046524.0ns,+1007689225.0ns,642701
h26,h22,3,6,48646,0,+1005787409.0ns,+1007690874.0ns,1903465
h7,h5,1,15,2467,0,+1007680261.0ns,+1007691067.0ns,10806
h10,h12,1,13,209,0,+1005466798.0ns,+1007692042.0ns,2225244
h5,h9,1,17,214256,0,+1006699051.0ns,+1007692114.0ns,993063
h10,h11,1,16,337,0,+1005778471.0ns,+1007692523.0ns,1914052
