FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h1,h22,2,5,50731,0,+1014442585.0ns,+1015090878.0ns,648293
h12,h22,2,3,5703655,0,+1013230748.0ns,+1015124792.0ns,1894044
h5,h22,2,5,38730,0,+1014669302.0ns,+1015150586.0ns,481284
h8,h22,2,7,111687,0,+1014124596.0ns,+1015184996.0ns,1060400
h9,h20,2,4,1013248,0,+1013335499.0ns,+1015192785.0ns,1857286
h16,h22,2,3,521129,0,+1013480838.0ns,+1015214139.0ns,1733301
h5,h21,2,3,68250,0,+1014675467.0ns,+1015235619.0ns,560152
h11,h20,2,8,1896231,0,+1013869698.0ns,+1015300786.0ns,1431088
h14,h22,2,9,28953,0,+1014081713.0ns,+1015333711.0ns,1251998
h4,h23,2,7,56123,0,+1014814442.0ns,+1015461271.0ns,646829
h14,h21,2,4,10204,0,+1013844962.0ns,+1015656267.0ns,1811305
h13,h22,2,4,7745628,0,+1013214724.0ns,+1015675293.0ns,2460569
h4,h20,2,5,35704,0,+1014446050.0ns,+1015714153.0ns,1268103
h7,h20,2,8,23970,0,+1014223600.0ns,+1015725407.0ns,1501807
h11,h20,2,10,6626,0,+1014519908.0ns,+1015745707.0ns,1225799
h7,h21,2,4,413936,0,+1015280514.0ns,+1015829066.0ns,548552
h15,h20,2,2,17011100,0,+1006725767.0ns,+1015952886.0ns,9227119
h16,h21,2,2,8321611,0,+1013163561.0ns,+1016114875.0ns,2951314
h16,h23,2,4,15917,0,+1014277442.0ns,+1016119550.0ns,1842108
h7,h21,2,3,996762,0,+1014707963.0ns,+1016236067.0ns,1528104
h5,h20,2,7,30380,0,+1015067046.0ns,+1016240150.0ns,1173104
h12,h23,2,6,77462,0,+1015850977.0ns,+1016281617.0ns,430640
h5,h23,2,5,5644,0,+1015591678.0ns,+1016309333.0ns,717655
h9,h20,2,5,3225449,0,+1014640625.0ns,+1016383133.0ns,1742508
h7,h22,2,5,1498695,0,+1015639888.0ns,+1016391566.0ns,751678
h7,h23,2,3,4077,0,+1015691509.0ns,+1016448066.0ns,756557
h9,h21,2,10,48761,0,+1015724695.0ns,+1016470770.0ns,746075
h5,h22,2,6,70450,0,+1015938995.0ns,+1016656896.0ns,717901
h5,h22,2,7,834420,0,+1016038029.0ns,+1016701951.0ns,663922
h11,h21,2,4,174094,0,+1015994631.0ns,+1016789844.0ns,795213
h5,h23,2,3,5618396,0,+1014546819.0ns,+1016865653.0ns,2318834
h4,h23,2,8,523,0,+1015710293.0ns,+1016866413.0ns,1156120
h3,h22,2,8,26091,0,+1016147141.0ns,+1016877678.0ns,730537
h4,h21,2,3,6406346,0,+1015280053.0ns,+1016995035.0ns,1714982
h1,h21,2,2,55316,0,+1016103176.0ns,+1017005177.0ns,902001
h14,h21,2,5,2806,0,+1016693710.0ns,+1017154634.0ns,460924
h15,h21,2,2,7927,0,+1016575885.0ns,+1017159453.0ns,583568
h11,h20,2,11,4388,0,+1015553216.0ns,+1017196386.0ns,1643170
h10,h23,2,5,43666,0,+1016127715.0ns,+1017333608.0ns,1205893
h1,h23,2,6,4257,0,+1016327084.0ns,+1017355736.0ns,1028652
h13,h22,2,6,815367,0,+1016532663.0ns,+1017417947.0ns,885284
h1,h21,2,4,21589,0,+1016862800.0ns,+1017428275.0ns,565475
h2,h20,2,5,61202,0,+1015892227.0ns,+1017464409.0ns,1572182
h3,h20,2,9,57204,0,+1016270929.0ns,+1017477872.0ns,1206943
h11,h21,2,5,3907368,0,+1016391579.0ns,+1017555553.0ns,1163974
h1,h23,2,7,61910,0,+1016455449.0ns,+1017563006.0ns,1107557
h5,h20,2,9,1020041,0,+1016392274.0ns,+1017594905.0ns,1202631
h12,h20,2,6,41704,0,+1016320952.0ns,+1017608091.0ns,1287139
h13,h23,2,3,5215050,0,+1016406997.0ns,+1017638447.0ns,1231450
h14,h23,2,5,51363,0,+1017367892.0ns,+1017786364.0ns,418472
h12,h23,2,7,9756,0,+1016939364.0ns,+1017824771.0ns,885407
h13,h23,2,4,72016,0,+1017423853.0ns,+1017858061.0ns,434208
h4,h21,2,4,20723,0,+1016657387.0ns,+1017916174.0ns,1258787
h5,h20,2,8,1771001,0,+1016219695.0ns,+1017927498.0ns,1707803
h8,h23,2,8,9893,0,+1017326112.0ns,+1017936344.0ns,610232
h14,h23,2,4,19594,0,+1016998243.0ns,+1017942240.0ns,943997
h14,h21,2,7,34492,0,+1017521776.0ns,+1018006111.0ns,484335
h3,h20,2,11,10266,0,+1017177494.0ns,+1018115413.0ns,937919
h15,h22,2,2,9824303,0,+1002909651.0ns,+1018159889.0ns,15250238
h3,h20,2,10,49590,0,+1016642410.0ns,+1018199340.0ns,1556930
h6,h22,2,5,45606,0,+1017024189.0ns,+1018212106.0ns,1187917
h14,h21,2,6,108099,0,+1017174754.0ns,+1018236931.0ns,1062177
h14,h23,2,6,839435,0,+1017396142.0ns,+1018240303.0ns,844161
h9,h21,2,11,72717,0,+1017549888.0ns,+1018325734.0ns,775846
h6,h22,2,6,760545,0,+1017760335.0ns,+1018364367.0ns,604032
h12,h22,2,4,20199,0,+1017806816.0ns,+1018407559.0ns,600743
h2,h20,2,6,8425810,0,+1016776099.0ns,+1018413658.0ns,1637559
h12,h20,2,7,21877,0,+1017876002.0ns,+1018415816.0ns,539814
h6,h22,2,7,278164,0,+1017814049.0ns,+1018435420.0ns,621371
h12,h21,2,8,38044,0,+1017907460.0ns,+1018576092.0ns,668632
h15,h23,2,6,9891,0,+1018219407.0ns,+1018673682.0ns,454275
h14,h22,2,10,2364,0,+1018205919.0ns,+1018682198.0ns,476279
h15,h20,2,8,25688,0,+1018356444.0ns,+1018770854.0ns,414410
h1,h20,2,8,72764,0,+1017635184.0ns,+1018793518.0ns,1158334
h14,h20,2,5,170768,0,+1018519901.0ns,+1018956023.0ns,436122
h13,h20,2,5,4423,0,+1018623291.0ns,+1019033214.0ns,409923
h8,h22,2,8,5642,0,+1018659439.0ns,+1019087327.0ns,427888
h10,h20,2,3,1841665,0,+1018439970.0ns,+1019395160.0ns,955190
h4,h21,2,5,2211661,0,+1018604869.0ns,+1019412376.0ns,807507
h15,h20,2,9,3269999,0,+1018482494.0ns,+1019445177.0ns,962683
h3,h22,2,9,22509,0,+1018947900.0ns,+1019481918.0ns,534018
h16,h20,2,5,45114,0,+1015315602.0ns,+1019485421.0ns,4169819
h12,h23,2,8,2543551,0,+1018151448.0ns,+1019489143.0ns,1337695
