FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h5,h22,2,12,671,0,+1002097222.0ns,+1004182126.0ns,2084904
h20,h28,3,12,344,0,+1004145337.0ns,+1004184749.0ns,39412
h20,h25,3,13,474,0,+1004150899.0ns,+1004184828.0ns,33929
h2,h9,1,6,34807,0,+1002136959.0ns,+1004188111.0ns,2051152
h28,h22,3,8,35004,0,+1003450741.0ns,+1004188269.0ns,737528
h28,h29,3,10,24049,0,+1004178781.0ns,+1004188437.0ns,9656
h28,h21,3,6,579,0,+1002519219.0ns,+1004188990.0ns,1669771
h27,h32,3,11,1282503,0,+1003727223.0ns,+1004189394.0ns,462171
h12,h11,1,10,302,0,+1004111647.0ns,+1004190277.0ns,78630
h7,h3,1,4,215388,0,+1002126980.0ns,+1004191760.0ns,2064780
h8,h22,2,12,1543,0,+1002406383.0ns,+1004191770.0ns,1785387
h5,h13,1,4,294989,0,+1001980110.0ns,+1004193369.0ns,2213259
h23,h26,3,4,1114,0,+1004181638.0ns,+1004193738.0ns,12100
h32,h24,3,6,5947,0,+1003590359.0ns,+1004193799.0ns,603440
h20,h18,3,11,266074,0,+1004106200.0ns,+1004196909.0ns,90709
h18,h32,3,12,621,0,+1004186728.0ns,+1004197619.0ns,10891
h4,h23,2,16,1780,0,+1002490271.0ns,+1004198739.0ns,1708468
h27,h32,3,13,328,0,+1004173793.0ns,+1004200652.0ns,26859
h17,h32,3,7,114417,0,+1004160960.0ns,+1004201146.0ns,40186
h17,h19,3,8,946,0,+1004066477.0ns,+1004201595.0ns,135118
h29,h31,3,7,39257,0,+1004192893.0ns,+1004202390.0ns,9497
h24,h21,3,7,730,0,+1002531167.0ns,+1004202959.0ns,1671792
h25,h24,3,7,531,0,+1004134553.0ns,+1004205097.0ns,70544
h21,h27,3,8,331,0,+1004199298.0ns,+1004205495.0ns,6197
h11,h23,2,12,956,0,+1002792100.0ns,+1004208169.0ns,1416069
h2,h20,2,10,515,0,+1001924197.0ns,+1004209032.0ns,2284835
h18,h21,3,7,434,0,+1003158529.0ns,+1004210787.0ns,1052258
h29,h21,3,9,636,0,+1002522346.0ns,+1004211437.0ns,1689091
h13,h23,2,22,206,0,+1002964712.0ns,+1004212432.0ns,1247720
